time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-14 21:06:59.913217,0:05:15.620000,OFF,MODE_15W_6CORE,9,18,11,9,11,18,0,0,0,1287212,1287212,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,2252,2609
2021-06-14 21:07:00.437633,0:05:16.140000,OFF,MODE_15W_6CORE,19,11,16,18,20,24,0,0,0,1285876,1285876,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.1,2539,2608
2021-06-14 21:07:00.961991,0:05:16.670000,OFF,MODE_15W_6CORE,13,18,25,15,11,18,0,0,0,1287264,1287264,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,28.1,2621,2608
2021-06-14 21:07:01.493623,0:05:17.200000,OFF,MODE_15W_6CORE,9,15,11,9,9,16,0,0,0,1286568,1286568,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,27.95,2498,2606
2021-06-14 21:07:02.026504,0:05:17.730000,OFF,MODE_15W_6CORE,8,13,11,11,9,13,0,0,0,1285816,1285816,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.0,27.5,27.95,2252,2600
2021-06-14 21:07:02.553973,0:05:18.260000,OFF,MODE_15W_6CORE,26,26,11,10,18,21,0,0,0,1285808,1285808,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.1,2539,2599
2021-06-14 21:07:03.088546,0:05:18.790000,OFF,MODE_15W_6CORE,16,15,16,14,17,20,0,0,0,1287036,1287036,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.1,2621,2599
2021-06-14 21:07:03.624076,0:05:19.330000,OFF,MODE_15W_6CORE,18,7,11,15,12,7,0,0,0,1286776,1286776,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,27.5,28.1,2621,2599
2021-06-14 21:07:04.156651,0:05:19.860000,OFF,MODE_15W_6CORE,11,19,11,9,7,16,0,0,0,1286740,1286740,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.1,2375,2596
2021-06-14 21:07:04.689571,0:05:20.400000,OFF,MODE_15W_6CORE,20,18,20,16,13,15,0,0,0,1285540,1285540,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.1,2457,2593
2021-06-14 21:07:05.197512,0:05:20.900000,OFF,MODE_15W_6CORE,22,94,27,22,25,25,0,0,0,1303400,1303400,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.1,3481,2607
2021-06-14 21:07:05.731008,0:05:21.440000,OFF,MODE_15W_6CORE,10,77,13,9,18,20,22,0,0,1317320,1317320,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.5,27.5,28.1,3604,2623
2021-06-14 21:07:06.270613,0:05:21.980000,OFF,MODE_15W_6CORE,26,18,9,13,18,20,34,1,1,1317240,1317240,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.0,28.0,28.45,2908,2627
2021-06-14 21:07:06.808746,0:05:22.520000,OFF,MODE_15W_6CORE,28,27,17,22,22,26,31,1,1,1316136,1316136,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.45,2826,2630
2021-06-14 21:07:07.341636,0:05:23.050000,OFF,MODE_15W_6CORE,31,20,20,25,24,33,23,0,0,1316340,1316340,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.0,28.0,28.1,3031,2636
2021-06-14 21:07:07.879086,0:05:23.590000,OFF,MODE_15W_6CORE,30,22,20,19,23,18,14,1,1,1317056,1317056,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.1,2949,2641
2021-06-14 21:07:08.408131,0:05:24.110000,OFF,MODE_15W_6CORE,17,12,14,16,31,16,23,0,0,1316676,1316676,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.1,2826,2644
2021-06-14 21:07:08.941479,0:05:24.650000,OFF,MODE_15W_6CORE,29,26,9,22,19,22,41,1,1,1316604,1316604,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.0,28.0,28.1,2744,2645
2021-06-14 21:07:09.468650,0:05:25.180000,OFF,MODE_15W_6CORE,31,23,25,19,30,26,30,0,0,1316668,1316668,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.25,2990,2650
2021-06-14 21:07:09.984862,0:05:25.690000,OFF,MODE_15W_6CORE,24,8,12,24,23,27,27,1,1,1317184,1317184,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.5,28.0,28.25,2949,2654
